@relation bank-weka.filters.supervised.instance.Resample-B0.0-S1-Z30.0-no-replacement-V-weka.filters.unsupervised.instance.Resample-S1-Z60.0-no-replacement

@attribute age numeric
@attribute job {unemployed,services,management,blue-collar,self-employed,technician,entrepreneur,admin.,student,housemaid,retired,unknown}
@attribute marital {married,single,divorced}
@attribute education {primary,secondary,tertiary,unknown}
@attribute default {no,yes}
@attribute balance numeric
@attribute housing {no,yes}
@attribute loan {no,yes}
@attribute contact {cellular,unknown,telephone}
@attribute day numeric
@attribute month {oct,may,apr,jun,feb,aug,jan,jul,nov,sep,mar,dec}
@attribute duration numeric
@attribute campaign numeric
@attribute pdays numeric
@attribute previous numeric
@attribute y {no,yes}

@data
46,admin.,single,secondary,no,1790,yes,no,unknown,5,jun,214,5,-1,0,no
36,management,married,tertiary,no,1852,no,no,unknown,8,may,362,1,-1,0,no
30,services,single,secondary,no,20,yes,no,cellular,20,apr,404,6,340,1,no
40,services,single,secondary,no,1547,yes,no,cellular,12,may,88,2,173,1,no
37,services,married,secondary,no,0,yes,yes,cellular,31,jul,187,2,-1,0,no
49,blue-collar,married,primary,no,371,yes,no,cellular,31,jul,18,44,-1,0,no
51,technician,married,secondary,no,143,yes,no,unknown,16,may,627,1,-1,0,no
27,admin.,married,secondary,no,186,yes,no,unknown,27,may,136,2,-1,0,no
53,blue-collar,married,secondary,no,-626,yes,no,cellular,9,jul,205,1,-1,0,no
27,student,single,secondary,no,8366,no,no,cellular,7,may,458,2,349,1,no
30,management,single,tertiary,no,2186,yes,no,unknown,3,jun,366,1,-1,0,no
40,management,single,tertiary,no,36,yes,no,unknown,27,may,240,3,-1,0,no
22,technician,single,secondary,no,333,no,yes,telephone,12,nov,129,1,-1,0,no
27,services,single,secondary,yes,-1,no,no,cellular,22,jul,60,2,-1,0,no
33,blue-collar,married,secondary,no,932,yes,no,unknown,21,may,226,1,-1,0,no
39,unemployed,married,secondary,no,270,yes,no,unknown,3,jun,116,1,-1,0,no
32,management,single,tertiary,no,347,yes,no,cellular,18,may,213,1,264,6,no
36,management,married,tertiary,no,860,yes,no,unknown,20,may,294,15,-1,0,no
54,management,married,tertiary,no,3,no,yes,cellular,8,jul,443,1,-1,0,no
36,blue-collar,married,secondary,no,198,yes,no,unknown,9,may,400,2,-1,0,no
36,technician,married,tertiary,no,491,yes,no,unknown,8,may,103,3,-1,0,no
32,management,single,tertiary,no,28,no,no,cellular,8,aug,111,2,-1,0,no
33,management,single,tertiary,no,335,no,no,cellular,29,aug,130,4,-1,0,no
26,blue-collar,single,secondary,no,179,no,no,cellular,30,jul,103,3,-1,0,no
60,blue-collar,married,unknown,no,231,yes,no,unknown,12,may,57,2,-1,0,no
27,admin.,divorced,secondary,no,76,yes,no,unknown,4,jun,236,1,-1,0,no
58,management,married,primary,no,320,yes,no,unknown,30,may,171,2,-1,0,no
55,technician,married,unknown,no,574,yes,no,cellular,29,jan,243,2,-1,0,no
40,management,married,tertiary,no,7780,no,no,telephone,4,may,364,1,355,1,no
34,technician,single,secondary,no,0,yes,yes,unknown,16,may,214,1,-1,0,no
46,blue-collar,married,primary,no,1291,yes,no,cellular,14,may,142,3,259,17,no
32,technician,single,secondary,no,0,no,no,cellular,21,aug,126,2,-1,0,no
50,blue-collar,married,primary,no,-1,no,no,cellular,19,aug,195,2,-1,0,no
28,self-employed,single,tertiary,no,0,yes,no,cellular,21,jul,479,1,-1,0,no
41,technician,married,secondary,no,0,no,no,cellular,29,aug,141,2,-1,0,no
39,entrepreneur,married,unknown,no,98,yes,no,telephone,15,may,59,3,367,1,no
40,self-employed,married,tertiary,no,642,no,no,cellular,18,nov,147,3,-1,0,no
66,management,single,tertiary,no,6483,no,no,cellular,13,aug,275,1,-1,0,no
39,services,married,secondary,no,0,yes,no,unknown,20,may,793,2,-1,0,no
42,blue-collar,single,primary,no,1628,yes,no,cellular,5,feb,119,1,195,8,no
38,entrepreneur,married,tertiary,no,6704,yes,no,unknown,21,may,205,2,-1,0,no
47,self-employed,married,tertiary,no,4543,yes,no,unknown,14,may,162,1,-1,0,no
44,management,divorced,tertiary,no,0,no,no,cellular,10,aug,71,1,-1,0,no
30,management,single,tertiary,no,149,yes,no,unknown,3,jun,220,2,-1,0,no
27,management,single,tertiary,no,88,no,no,cellular,4,may,143,1,-1,0,no
29,services,married,secondary,no,308,yes,no,unknown,28,may,75,1,-1,0,no
50,management,divorced,tertiary,no,356,no,no,cellular,8,may,198,2,358,5,no
43,admin.,married,secondary,no,3215,yes,no,cellular,21,jul,228,3,-1,0,no
36,technician,married,tertiary,no,0,no,no,cellular,22,aug,147,2,-1,0,no
39,blue-collar,married,secondary,no,293,yes,no,unknown,23,may,160,3,-1,0,no
36,technician,married,secondary,no,474,yes,no,unknown,27,may,59,1,-1,0,no
43,technician,married,secondary,no,50,no,no,unknown,28,may,63,1,-1,0,no
58,retired,married,secondary,no,35,no,no,cellular,29,jul,336,7,-1,0,no
42,housemaid,single,primary,no,5774,yes,no,unknown,15,may,54,2,-1,0,no
52,unemployed,married,primary,no,-110,no,yes,cellular,29,jan,141,1,-1,0,no
36,blue-collar,single,secondary,no,35,yes,no,unknown,3,jun,435,3,-1,0,no
55,technician,married,secondary,no,0,no,no,cellular,19,nov,336,1,-1,0,no
39,technician,married,tertiary,no,209,no,no,unknown,23,jul,36,2,-1,0,no
31,management,married,tertiary,no,1384,yes,no,cellular,30,jan,203,2,2,3,no
32,management,married,tertiary,no,0,no,no,cellular,26,aug,104,9,-1,0,no
38,services,married,secondary,no,-762,yes,yes,unknown,30,may,408,2,-1,0,no
50,management,married,tertiary,no,78,yes,no,cellular,14,jan,218,3,161,9,no
31,blue-collar,married,unknown,no,-120,yes,no,cellular,17,jul,231,2,-1,0,no
32,management,single,tertiary,no,1160,yes,yes,unknown,11,jun,450,2,-1,0,no
51,self-employed,divorced,secondary,no,1291,yes,no,unknown,3,jun,51,2,-1,0,no
45,admin.,married,unknown,no,2033,no,no,cellular,30,nov,123,1,186,4,no
50,blue-collar,married,unknown,no,452,no,no,cellular,20,aug,181,2,-1,0,no
33,blue-collar,married,secondary,no,467,yes,no,unknown,21,may,494,2,-1,0,no
25,unemployed,single,secondary,no,34,no,yes,unknown,4,jul,316,1,-1,0,no
53,technician,married,primary,no,6839,yes,no,cellular,19,nov,77,1,-1,0,no
57,services,divorced,secondary,no,4664,no,no,cellular,21,nov,22,4,114,1,no
34,entrepreneur,married,secondary,no,1847,yes,no,cellular,9,apr,543,3,321,6,no
46,management,divorced,secondary,no,361,yes,no,unknown,19,may,86,7,-1,0,no
36,blue-collar,married,unknown,no,70,yes,no,unknown,8,may,219,4,-1,0,no
49,services,married,secondary,no,66,yes,yes,cellular,21,nov,59,4,-1,0,no
36,admin.,married,secondary,no,465,yes,no,unknown,20,may,160,1,-1,0,no
33,blue-collar,single,secondary,no,142,yes,no,cellular,14,may,123,1,360,3,no
56,admin.,divorced,unknown,no,789,yes,no,cellular,8,may,1022,1,360,2,no
37,blue-collar,married,unknown,no,897,yes,no,cellular,13,apr,119,2,280,2,no
29,blue-collar,married,secondary,no,228,yes,no,cellular,11,may,12,8,342,9,no
58,blue-collar,married,primary,no,23,yes,no,unknown,20,may,91,6,-1,0,no
49,entrepreneur,married,primary,no,199,no,no,unknown,13,may,113,2,-1,0,no
34,management,married,secondary,no,293,yes,no,unknown,21,may,162,3,-1,0,no
59,management,married,tertiary,no,0,no,no,cellular,27,aug,87,4,-1,0,no
32,management,single,tertiary,no,537,no,no,unknown,29,may,187,3,-1,0,no
58,blue-collar,married,secondary,no,0,no,yes,cellular,14,apr,101,5,-1,0,no
36,management,married,primary,no,3953,yes,no,cellular,19,nov,277,1,-1,0,no
53,blue-collar,married,primary,no,25,yes,no,unknown,6,may,266,3,-1,0,no
35,management,married,tertiary,no,365,no,no,cellular,21,nov,168,2,-1,0,no
55,admin.,married,secondary,no,865,yes,no,cellular,27,oct,96,1,111,3,no
40,services,married,secondary,no,-378,yes,yes,cellular,13,may,541,1,295,6,no
30,blue-collar,single,primary,no,395,no,no,cellular,21,nov,429,1,-1,0,no
36,management,married,tertiary,no,340,yes,no,cellular,20,apr,68,2,-1,0,no
48,technician,married,secondary,no,427,no,no,unknown,14,may,201,1,-1,0,no
42,technician,divorced,secondary,no,2974,yes,no,unknown,21,may,187,5,-1,0,no
38,services,married,secondary,no,8876,no,no,cellular,2,feb,280,1,75,1,no
28,unemployed,single,secondary,no,304,no,no,cellular,14,jun,516,1,-1,0,no
41,blue-collar,married,primary,no,389,yes,no,unknown,16,jun,127,2,-1,0,no
53,management,married,tertiary,no,146,no,no,unknown,30,may,150,1,-1,0,no
26,services,single,secondary,no,209,yes,no,cellular,22,jul,319,2,-1,0,no
34,admin.,married,secondary,no,5320,no,no,cellular,3,mar,114,6,467,5,no
34,blue-collar,married,secondary,no,360,yes,no,telephone,19,nov,46,1,182,2,no
41,admin.,divorced,secondary,no,1088,yes,no,cellular,28,jan,138,1,-1,0,no
33,self-employed,single,secondary,no,238,yes,yes,cellular,5,feb,45,5,-1,0,no
50,management,single,primary,no,766,no,no,unknown,17,jun,174,2,-1,0,no
31,admin.,married,secondary,no,0,yes,no,cellular,29,jul,82,5,-1,0,no
30,management,single,tertiary,no,6164,yes,no,unknown,27,may,152,11,-1,0,no
30,services,single,primary,no,79,yes,no,cellular,15,may,317,1,-1,0,no
33,technician,divorced,secondary,yes,-305,no,yes,unknown,9,may,109,1,-1,0,no
38,management,single,tertiary,no,8669,yes,no,telephone,20,apr,5,3,150,6,no
40,management,divorced,tertiary,no,502,yes,no,cellular,3,feb,267,4,270,3,no
48,blue-collar,single,primary,no,316,no,no,unknown,5,jun,560,2,-1,0,no
55,admin.,married,secondary,no,1102,yes,no,unknown,15,may,126,2,-1,0,no
45,admin.,married,secondary,no,72,yes,yes,cellular,15,may,262,2,352,2,no
38,technician,single,secondary,no,173,no,no,cellular,29,aug,150,4,-1,0,no
36,management,married,tertiary,no,9324,yes,no,cellular,30,mar,138,8,-1,0,no
32,services,married,tertiary,no,4908,no,yes,cellular,13,may,491,2,-1,0,no
43,management,married,tertiary,no,348,no,yes,cellular,15,jul,88,3,-1,0,no
26,management,single,tertiary,no,1177,no,no,cellular,19,oct,116,1,-1,0,no
58,management,married,secondary,no,139,no,no,cellular,27,may,188,1,161,2,no
41,blue-collar,married,primary,no,7735,yes,no,cellular,20,nov,220,1,190,1,no
34,blue-collar,married,secondary,no,326,yes,yes,unknown,15,may,150,2,-1,0,no
26,services,single,secondary,yes,-162,yes,no,cellular,15,may,44,2,-1,0,no
30,management,single,tertiary,no,47,no,yes,cellular,31,jul,11,17,-1,0,no
60,admin.,married,secondary,no,2552,no,yes,cellular,30,jan,255,2,2,4,no
40,admin.,single,secondary,no,263,yes,no,unknown,6,may,231,1,-1,0,no
26,management,divorced,tertiary,yes,-402,no,yes,unknown,12,may,127,2,-1,0,no
31,blue-collar,married,secondary,no,191,yes,no,unknown,2,jun,40,1,-1,0,no
36,entrepreneur,married,secondary,no,134,no,no,unknown,20,may,98,1,-1,0,no
34,admin.,married,tertiary,no,37,no,no,cellular,6,feb,45,1,-1,0,no
28,student,single,secondary,no,28,no,no,cellular,29,jan,220,2,-1,0,no
52,blue-collar,married,secondary,no,161,yes,no,unknown,13,may,274,2,-1,0,no
47,admin.,divorced,secondary,no,1139,yes,no,cellular,11,jul,106,2,-1,0,no
36,self-employed,married,secondary,no,189,yes,no,cellular,19,nov,136,1,120,1,no
57,technician,married,tertiary,no,27069,no,yes,unknown,20,jun,174,3,-1,0,no
51,technician,divorced,secondary,no,2323,yes,yes,cellular,18,aug,151,10,-1,0,no
53,blue-collar,single,unknown,no,0,no,no,unknown,12,may,140,7,-1,0,no
50,technician,divorced,unknown,no,2706,yes,no,unknown,28,may,179,3,-1,0,no
31,blue-collar,married,unknown,no,-120,yes,no,cellular,3,feb,100,3,201,2,no
41,admin.,divorced,secondary,no,-365,yes,no,unknown,28,may,226,10,-1,0,no
51,admin.,married,secondary,no,423,yes,yes,cellular,16,oct,95,1,-1,0,no
51,management,married,tertiary,no,-892,yes,yes,cellular,14,aug,248,2,-1,0,no
41,management,divorced,tertiary,no,3355,no,no,cellular,14,oct,181,2,500,1,no
36,blue-collar,divorced,secondary,no,-11,no,no,unknown,5,jun,152,2,-1,0,no
58,management,married,primary,no,2769,yes,no,cellular,11,jul,94,2,-1,0,no
36,blue-collar,married,secondary,no,1409,no,no,unknown,17,jun,235,2,-1,0,no
38,technician,single,secondary,no,311,yes,no,cellular,28,may,61,2,-1,0,no
58,technician,married,secondary,no,7495,yes,no,unknown,13,may,325,1,-1,0,no
33,blue-collar,married,secondary,no,137,no,yes,cellular,18,jul,305,12,-1,0,no
30,technician,single,tertiary,no,2325,no,no,cellular,5,apr,270,3,241,4,no
49,housemaid,married,primary,no,249,yes,no,cellular,21,nov,450,1,-1,0,no
32,technician,married,secondary,no,3333,no,no,cellular,8,aug,50,4,-1,0,no
48,technician,married,secondary,no,7020,no,no,cellular,6,aug,80,2,-1,0,no
38,management,single,tertiary,no,0,no,no,cellular,24,jul,164,1,-1,0,no
31,blue-collar,married,secondary,no,1664,yes,no,cellular,20,apr,158,1,182,1,no
49,blue-collar,single,primary,no,3018,yes,no,unknown,15,may,93,1,-1,0,no
61,retired,married,secondary,no,76,yes,no,cellular,15,jul,195,7,-1,0,no
42,technician,married,secondary,no,2,no,no,unknown,29,may,249,2,-1,0,no
42,blue-collar,single,primary,no,92,no,no,cellular,30,jul,86,2,-1,0,no
39,self-employed,married,secondary,no,4722,yes,no,unknown,17,jun,483,1,-1,0,no
40,blue-collar,married,secondary,no,61,yes,no,unknown,7,may,112,3,-1,0,no
25,admin.,single,tertiary,no,1420,no,no,cellular,8,apr,124,2,-1,0,no
36,self-employed,married,tertiary,no,506,no,no,cellular,25,aug,47,1,120,1,no
41,entrepreneur,married,secondary,no,1249,yes,no,cellular,9,jul,391,1,-1,0,no
36,technician,married,tertiary,no,167,yes,no,cellular,28,jan,57,1,-1,0,no
49,admin.,married,secondary,no,14440,yes,no,cellular,21,nov,60,1,-1,0,no
36,management,married,tertiary,no,1318,yes,no,cellular,7,aug,100,2,-1,0,no
48,management,married,secondary,no,2294,yes,no,unknown,26,may,251,11,-1,0,no
36,management,married,secondary,no,80,yes,no,unknown,30,may,251,3,-1,0,no
30,admin.,single,secondary,no,3809,yes,no,unknown,3,jun,159,4,-1,0,no
24,blue-collar,married,secondary,no,0,no,no,unknown,28,may,94,1,-1,0,no
37,admin.,married,secondary,no,-107,yes,no,unknown,28,may,158,2,-1,0,no
36,management,divorced,tertiary,no,608,no,no,cellular,26,aug,125,2,-1,0,no
31,blue-collar,married,secondary,no,1495,yes,yes,unknown,23,may,159,3,-1,0,no
26,management,single,tertiary,no,1274,yes,no,cellular,1,jun,190,1,84,1,no
49,admin.,married,secondary,no,381,no,no,cellular,5,aug,504,2,-1,0,no
33,unemployed,divorced,secondary,no,385,no,no,telephone,27,aug,29,28,-1,0,no
30,unemployed,married,secondary,no,142,yes,no,unknown,20,may,350,4,-1,0,no
29,services,single,secondary,no,209,yes,no,cellular,28,jul,487,7,-1,0,no
33,technician,married,secondary,no,3470,no,no,cellular,11,aug,285,2,-1,0,no
40,services,married,secondary,no,51,yes,no,cellular,11,may,50,1,-1,0,no
58,management,married,tertiary,no,172,no,no,cellular,19,aug,145,7,-1,0,no
49,technician,married,secondary,no,-147,yes,no,cellular,20,apr,390,1,-1,0,no
26,blue-collar,married,secondary,no,128,no,no,unknown,4,jul,355,1,-1,0,no
52,technician,married,secondary,no,64,no,no,telephone,29,aug,20,2,-1,0,no
26,services,single,secondary,no,5533,yes,no,cellular,7,may,582,2,283,4,no
34,technician,married,secondary,no,351,yes,no,cellular,18,jul,467,1,-1,0,no
30,self-employed,single,secondary,no,192,no,no,cellular,22,jul,423,1,-1,0,no
44,management,married,tertiary,no,1242,yes,no,cellular,6,aug,384,6,-1,0,no
30,management,single,tertiary,no,2,no,no,cellular,16,jun,102,1,85,1,no
31,services,married,secondary,no,-230,yes,yes,cellular,16,jul,715,1,-1,0,no
43,unemployed,divorced,secondary,no,4094,yes,no,cellular,21,nov,63,1,-1,0,no
49,entrepreneur,married,secondary,no,167,yes,yes,unknown,6,may,198,3,-1,0,no
33,management,single,tertiary,no,-67,yes,no,unknown,5,may,364,1,-1,0,no
37,blue-collar,married,secondary,no,67,no,no,unknown,3,jun,45,2,-1,0,no
33,blue-collar,married,primary,no,1209,yes,no,cellular,16,apr,700,1,-1,0,no
35,management,married,tertiary,no,949,yes,no,unknown,27,may,245,2,-1,0,no
31,technician,single,tertiary,no,614,no,no,cellular,11,aug,72,4,-1,0,no
31,blue-collar,married,secondary,no,401,no,no,cellular,14,aug,96,3,-1,0,no
45,management,single,tertiary,no,16,no,no,cellular,31,jul,59,2,-1,0,no
49,technician,married,secondary,no,2718,no,no,unknown,19,may,114,2,-1,0,no
71,retired,divorced,tertiary,no,261,no,no,cellular,12,aug,1117,2,-1,0,no
45,admin.,married,secondary,no,248,no,no,cellular,16,jul,212,2,-1,0,no
34,blue-collar,married,primary,no,428,yes,no,cellular,18,may,59,2,-1,0,no
57,management,married,tertiary,no,929,no,no,cellular,19,aug,387,8,-1,0,no
48,blue-collar,single,secondary,no,312,yes,yes,cellular,3,feb,369,2,-1,0,no
35,student,single,unknown,no,0,no,no,telephone,28,jan,122,3,-1,0,no
44,technician,divorced,unknown,no,759,yes,no,unknown,23,may,397,1,-1,0,no
54,retired,married,secondary,no,153,yes,yes,unknown,26,may,74,1,-1,0,no
41,technician,married,tertiary,no,532,yes,no,cellular,9,jul,74,1,-1,0,no
35,blue-collar,married,primary,no,422,yes,no,cellular,14,may,73,1,-1,0,no
37,self-employed,married,tertiary,no,137,no,no,cellular,13,aug,244,6,-1,0,no
51,housemaid,married,primary,no,30,yes,no,cellular,14,jul,333,2,-1,0,no
29,self-employed,married,secondary,no,-76,yes,no,unknown,27,may,305,2,-1,0,no
42,entrepreneur,married,primary,no,149,no,no,cellular,20,aug,94,2,-1,0,no
52,retired,married,secondary,no,424,no,no,cellular,19,nov,143,1,154,3,no
34,technician,single,secondary,no,475,yes,no,cellular,29,jul,538,8,-1,0,no
42,services,married,secondary,no,96,yes,no,cellular,5,may,238,3,340,2,no
35,technician,single,tertiary,no,2288,no,no,telephone,28,may,32,2,-1,0,no
44,blue-collar,married,secondary,no,878,yes,no,cellular,2,jun,130,1,-1,0,no
41,admin.,single,secondary,no,400,yes,no,unknown,4,jun,99,6,-1,0,no
50,management,married,tertiary,no,-470,yes,no,cellular,19,nov,130,2,160,1,no
79,retired,divorced,unknown,no,2628,no,no,telephone,8,jul,220,7,450,2,no
50,blue-collar,married,secondary,no,253,yes,yes,cellular,5,may,475,2,-1,0,no
36,blue-collar,married,secondary,no,199,yes,no,cellular,9,jul,183,1,-1,0,no
43,management,married,tertiary,no,489,yes,no,cellular,8,may,130,1,172,2,no
29,technician,married,tertiary,no,858,yes,no,cellular,12,jun,234,7,330,1,no
29,blue-collar,single,secondary,no,770,yes,no,cellular,17,apr,341,1,-1,0,no
38,unemployed,married,secondary,no,-673,yes,no,unknown,26,may,364,1,-1,0,no
57,retired,divorced,secondary,no,-331,yes,no,unknown,6,may,531,1,-1,0,no
51,management,married,secondary,no,3180,yes,no,cellular,9,jul,384,1,-1,0,no
35,management,divorced,tertiary,no,473,no,yes,cellular,5,aug,37,2,-1,0,no
31,admin.,married,primary,no,355,yes,yes,unknown,4,jun,61,6,-1,0,no
49,technician,single,secondary,no,-97,yes,no,unknown,6,jun,92,2,-1,0,no
34,self-employed,married,tertiary,no,263,no,no,cellular,4,may,203,1,78,8,no
41,management,married,tertiary,no,3016,yes,no,cellular,14,jul,80,3,-1,0,no
34,management,single,tertiary,no,4348,yes,no,cellular,28,aug,373,8,-1,0,no
43,technician,married,secondary,no,764,yes,no,cellular,14,jul,557,5,-1,0,no
37,blue-collar,divorced,primary,no,511,yes,no,telephone,11,may,42,1,-1,0,no
38,services,divorced,secondary,no,792,no,no,unknown,6,jun,430,1,-1,0,no
58,management,married,secondary,no,111,no,no,telephone,24,mar,58,2,-1,0,no
30,management,single,tertiary,no,162,yes,no,unknown,20,may,186,4,-1,0,no
37,management,married,tertiary,no,865,yes,no,cellular,3,jun,101,1,-1,0,no
59,blue-collar,married,primary,no,179,yes,no,unknown,5,may,55,3,-1,0,no
33,blue-collar,married,secondary,no,1134,yes,no,unknown,23,may,304,2,-1,0,no
32,technician,single,secondary,no,271,yes,no,cellular,13,may,80,2,268,2,no
46,blue-collar,married,secondary,no,-216,yes,no,cellular,28,jul,404,3,-1,0,no
48,blue-collar,married,secondary,no,-202,yes,yes,cellular,30,jul,225,4,-1,0,no
57,housemaid,single,secondary,no,254,no,no,cellular,8,oct,676,1,-1,0,no
42,entrepreneur,married,tertiary,no,233,no,no,cellular,5,feb,446,1,-1,0,no
35,blue-collar,married,secondary,no,1949,yes,no,unknown,2,jun,200,3,-1,0,no
32,management,single,tertiary,no,1831,yes,no,cellular,20,apr,86,2,-1,0,no
59,admin.,married,secondary,no,817,no,no,cellular,9,apr,304,1,-1,0,no
35,entrepreneur,married,primary,no,2643,no,yes,cellular,8,jul,259,1,-1,0,no
43,blue-collar,divorced,primary,no,49,yes,no,unknown,9,may,100,1,-1,0,no
41,technician,single,secondary,no,-41,yes,yes,cellular,3,apr,154,1,-1,0,no
24,blue-collar,single,primary,no,111,yes,yes,unknown,27,may,42,4,-1,0,no
37,management,divorced,tertiary,no,168,yes,no,unknown,5,jun,227,1,-1,0,no
26,management,single,tertiary,no,350,no,no,cellular,8,jul,367,1,-1,0,no
33,unemployed,married,secondary,no,2,yes,no,cellular,16,jul,132,1,-1,0,no
55,unknown,married,primary,no,159,no,no,unknown,4,sep,15,1,-1,0,no
37,management,divorced,secondary,no,414,no,no,cellular,29,jan,293,2,162,4,no
26,blue-collar,single,secondary,no,-32,yes,yes,cellular,31,jul,14,6,-1,0,no
52,technician,married,secondary,no,1781,yes,no,unknown,19,may,144,2,-1,0,no
54,retired,married,secondary,no,3671,no,no,unknown,11,jun,67,3,-1,0,no
48,management,married,tertiary,no,866,no,no,cellular,29,jan,146,2,-1,0,no
56,technician,married,secondary,no,150,yes,yes,cellular,11,may,102,6,349,1,no
35,technician,married,secondary,no,141,yes,no,cellular,19,aug,299,2,-1,0,no
49,technician,married,secondary,yes,-1680,yes,yes,unknown,27,jun,92,4,-1,0,no
36,management,married,secondary,no,-148,no,no,cellular,18,nov,144,2,-1,0,no
51,entrepreneur,divorced,tertiary,no,4,yes,yes,cellular,20,apr,74,5,-1,0,no
48,management,married,primary,no,606,no,no,cellular,5,mar,77,6,-1,0,no
41,technician,married,secondary,no,0,no,yes,cellular,23,jul,107,1,-1,0,no
41,blue-collar,married,secondary,no,338,yes,no,unknown,14,may,87,1,-1,0,no
38,management,single,tertiary,no,15030,yes,no,cellular,13,may,167,1,174,7,no
37,admin.,married,secondary,no,11303,no,no,cellular,26,may,500,2,-1,0,no
29,technician,single,tertiary,no,2485,no,no,telephone,24,jul,48,6,-1,0,no
31,self-employed,single,secondary,no,203,no,yes,cellular,19,nov,177,1,-1,0,no
28,technician,single,tertiary,no,183,yes,yes,unknown,28,may,62,2,-1,0,no
30,management,single,tertiary,no,19358,no,no,cellular,19,nov,258,2,-1,0,no
48,technician,married,secondary,no,454,yes,no,cellular,10,jul,114,1,-1,0,no
47,unemployed,married,primary,no,168,yes,no,telephone,30,jan,66,1,241,1,no
39,technician,married,tertiary,no,794,no,no,telephone,2,feb,182,1,-1,0,no
38,admin.,married,secondary,no,3190,yes,no,unknown,20,jun,20,2,-1,0,no
35,management,single,tertiary,no,714,yes,no,cellular,26,aug,135,22,-1,0,no
32,blue-collar,married,secondary,no,456,no,no,cellular,12,may,121,1,-1,0,no
40,services,single,secondary,no,65,yes,no,cellular,15,may,15,3,-1,0,no
33,management,married,tertiary,no,148,no,no,unknown,20,may,717,1,-1,0,no
46,blue-collar,married,secondary,no,5,no,no,cellular,18,aug,71,3,-1,0,no
54,retired,married,primary,no,0,yes,no,cellular,11,jul,159,2,-1,0,no
42,technician,married,secondary,no,439,no,no,cellular,20,aug,143,2,-1,0,no
40,services,divorced,secondary,no,1927,yes,no,unknown,15,may,62,1,-1,0,no
27,entrepreneur,single,tertiary,no,81,no,no,cellular,5,feb,197,1,199,3,no
31,self-employed,married,secondary,no,33,no,no,cellular,6,aug,165,4,-1,0,no
33,management,divorced,tertiary,yes,280,no,yes,cellular,18,nov,155,1,-1,0,no
32,entrepreneur,single,tertiary,no,890,yes,yes,cellular,28,aug,27,10,-1,0,no
57,admin.,divorced,unknown,no,887,no,no,unknown,20,jun,43,8,-1,0,no
55,management,married,primary,no,621,no,yes,cellular,2,feb,114,1,208,1,no
54,technician,married,secondary,no,0,no,no,telephone,16,nov,986,1,94,8,no
32,management,married,tertiary,no,0,no,no,cellular,19,nov,66,1,-1,0,no
44,technician,married,secondary,no,310,yes,no,cellular,6,feb,200,1,253,1,no
32,entrepreneur,married,unknown,no,73,yes,no,cellular,21,nov,158,1,135,1,no
59,retired,married,primary,no,0,yes,no,unknown,26,may,104,7,-1,0,no
58,retired,divorced,primary,no,2538,yes,no,cellular,31,jul,307,6,-1,0,no
53,entrepreneur,married,primary,no,1034,yes,no,cellular,19,nov,854,2,170,3,no
46,blue-collar,single,secondary,no,324,yes,no,unknown,30,may,293,6,-1,0,no
36,technician,divorced,secondary,no,666,yes,yes,cellular,3,apr,190,1,133,1,no
50,services,single,secondary,no,72,no,no,unknown,8,may,141,2,-1,0,no
31,blue-collar,married,secondary,no,-45,yes,no,unknown,2,jun,184,1,-1,0,no
26,entrepreneur,single,tertiary,no,81,no,no,cellular,21,jul,262,3,-1,0,no
43,technician,divorced,secondary,no,1413,yes,no,telephone,28,jul,75,3,-1,0,no
58,retired,divorced,tertiary,no,264,yes,yes,cellular,8,jul,523,3,-1,0,no
37,housemaid,married,primary,no,189,no,no,cellular,8,aug,148,4,-1,0,no
60,retired,divorced,unknown,no,-49,yes,no,cellular,29,jan,188,1,261,2,no
42,blue-collar,married,primary,no,0,yes,no,cellular,17,jul,71,1,-1,0,no
52,entrepreneur,married,tertiary,no,54,yes,yes,telephone,18,nov,103,1,-1,0,no
57,retired,married,secondary,no,374,yes,yes,cellular,16,jul,236,1,-1,0,no
36,technician,married,secondary,no,146,yes,yes,unknown,15,may,284,2,-1,0,no
52,blue-collar,married,secondary,no,289,yes,no,unknown,21,may,45,13,-1,0,no
83,retired,married,secondary,no,0,no,no,cellular,18,mar,140,10,-1,0,no
33,technician,married,tertiary,no,8023,no,no,cellular,30,nov,107,1,105,3,no
30,technician,married,tertiary,no,1570,yes,no,cellular,26,may,260,1,-1,0,no
33,blue-collar,married,primary,no,3704,yes,no,unknown,6,jun,447,2,-1,0,no
28,management,single,tertiary,no,231,yes,yes,cellular,25,jul,568,2,-1,0,no
40,management,single,tertiary,no,1509,no,no,cellular,12,may,333,1,58,3,no
31,self-employed,married,tertiary,no,1134,no,no,cellular,6,feb,174,2,-1,0,no
30,technician,single,tertiary,no,6619,yes,no,cellular,21,aug,239,8,-1,0,no
32,blue-collar,single,secondary,no,-84,yes,no,cellular,11,may,426,1,-1,0,no
39,blue-collar,married,secondary,no,1045,yes,yes,cellular,9,jul,290,13,-1,0,no
40,blue-collar,married,secondary,no,498,yes,no,cellular,8,may,55,2,298,4,no
30,admin.,single,secondary,no,-635,no,no,cellular,25,jul,250,1,-1,0,no
56,management,single,tertiary,no,15311,no,no,cellular,29,apr,157,6,-1,0,no
36,technician,single,secondary,no,1855,yes,no,cellular,4,feb,75,1,273,1,no
46,services,married,secondary,no,1034,no,no,cellular,8,aug,109,2,-1,0,no
