@relation bank-weka.filters.supervised.instance.Resample-B0.0-S1-Z30.0-no-replacement-V-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42

@attribute age numeric
@attribute job {unemployed,services,management,blue-collar,self-employed,technician,entrepreneur,admin.,student,housemaid,retired,unknown}
@attribute marital {married,single,divorced}
@attribute education {primary,secondary,tertiary,unknown}
@attribute default {no,yes}
@attribute balance numeric
@attribute housing {no,yes}
@attribute loan {no,yes}
@attribute contact {cellular,unknown,telephone}
@attribute day numeric
@attribute month {oct,may,apr,jun,feb,aug,jan,jul,nov,sep,mar,dec}
@attribute duration numeric
@attribute campaign numeric
@attribute pdays numeric
@attribute previous numeric
@attribute y {no,yes}

@data
57.690586,blue-collar,married,secondary,no,255.597266,no,no,cellular,19.035106,may,456.86556,1,87.551105,1,yes
34,technician,single,secondary,no,1076,no,no,cellular,8,aug,70,2,-1,0,no
38.427632,admin.,married,secondary,no,11.387445,no,no,cellular,2.464074,may,438.353516,4.421123,-1,0,yes
45,technician,married,secondary,no,88,no,no,cellular,29,aug,150,2,-1,0,no
49.518531,management,married,secondary,no,2072.202003,no,no,cellular,23.857546,aug,278.499587,1,609.321657,1,yes
28.510896,management,single,tertiary,no,689.012607,yes,no,cellular,13.188101,may,580.855191,2.006718,-1,0,yes
58,admin.,married,secondary,no,2,yes,yes,telephone,25,jul,282,9,-1,0,no
47,admin.,married,secondary,no,1060,yes,no,unknown,6,jun,83,3,-1,0,no
39.886333,management,married,tertiary,no,0,no,no,cellular,16.049042,sep,262.081421,2.440387,57.020292,1.479306,yes
28,management,single,tertiary,no,882,no,yes,cellular,29,jan,94,1,205,2,no
44,management,married,secondary,no,-1746,yes,no,unknown,20,jun,218,1,-1,0,no
46.023191,management,divorced,tertiary,no,1287.731275,no,no,cellular,13.218984,aug,723.986277,2.998443,-1,0,yes
39.754453,blue-collar,single,secondary,no,658.783081,no,no,cellular,21.905447,jul,1254.723553,2.011976,114.585499,1.931464,yes
57,admin.,married,secondary,no,367,no,no,telephone,16,nov,107,2,-1,0,no
26.911063,unemployed,single,tertiary,no,447.188925,no,no,cellular,20.757972,apr,396.007744,1,-1,0,yes
26,blue-collar,married,primary,no,0,yes,no,unknown,21,may,425,1,-1,0,no
25,student,single,secondary,no,304,no,no,cellular,26,may,226,2,-1,0,yes
39,self-employed,single,tertiary,no,426,no,no,unknown,18,jun,1029,1,-1,0,yes
59,retired,divorced,secondary,no,1026,no,no,unknown,5,nov,669,1,-1,0,yes
57.444519,retired,married,primary,no,789.612805,no,no,cellular,11.155418,apr,384.632418,1.62443,-1,0,yes
46,blue-collar,married,primary,no,0,yes,no,unknown,12,may,51,9,-1,0,no
43.892347,technician,married,secondary,no,840.689457,no,no,cellular,8.872819,feb,683.696881,1.493369,234.74689,3.537049,yes
37.284083,technician,single,secondary,no,2311.448957,no,no,cellular,2.603885,feb,130.470239,2.403344,-1,0,yes
30,admin.,single,secondary,no,-635,no,no,cellular,25,jul,250,1,-1,0,no
49.800717,management,married,tertiary,no,11755.698685,no,no,cellular,10.88504,sep,354.786281,1,293.502821,0.925449,yes
57,housemaid,married,tertiary,no,3,no,no,cellular,4,aug,142,2,-1,0,no
52,technician,married,tertiary,no,2557,no,no,cellular,28,jan,134,5,204,2,yes
41,technician,single,secondary,no,618,no,no,cellular,5,feb,1056,1,-1,0,no
31,admin.,single,secondary,no,1588,yes,no,unknown,3,jun,14,1,-1,0,no
56,management,married,tertiary,no,217,no,yes,cellular,21,jul,121,2,-1,0,no
33.37843,services,single,secondary,no,168.35552,no,no,cellular,15,may,173.932025,1,-1,0,yes
32,technician,single,tertiary,no,1100,yes,yes,cellular,11,aug,67,1,-1,0,no
60,retired,divorced,unknown,no,-49,yes,no,cellular,29,jan,188,1,261,2,no
45,blue-collar,single,secondary,no,0,yes,no,cellular,26,apr,1472,1,192,4,yes
40,admin.,single,secondary,no,263,yes,no,unknown,6,may,231,1,-1,0,no
34,management,married,tertiary,no,902,yes,no,cellular,14,may,159,1,367,2,no
40.384209,management,single,secondary,no,4941.080718,no,no,cellular,2.481911,may,312.303665,1.933423,52.81693,0.9585,yes
49.059487,blue-collar,married,secondary,no,2137.72764,no,no,cellular,13.568046,feb,118.254658,1,23.330422,0.499118,yes
70.659233,student,single,primary,no,289.703715,no,no,cellular,8.724998,oct,96.214496,1,54.803565,0.050235,yes
48,management,married,tertiary,no,866,no,no,cellular,29,jan,146,2,-1,0,no
45,services,single,primary,no,1893,yes,no,unknown,3,jun,1259,6,-1,0,yes
51.202593,management,married,secondary,no,2082.439181,no,no,cellular,25.863092,aug,269.280776,1,528.408481,1,yes
27,services,single,secondary,no,261,yes,yes,cellular,18,may,113,1,-1,0,no
47,services,married,secondary,no,51,yes,yes,unknown,16,may,312,1,-1,0,no
62.610645,retired,married,primary,no,638.903081,no,no,cellular,8.152816,may,352.937633,3.206654,-1,0,yes
34.106593,management,married,tertiary,no,275.947761,no,no,cellular,18.318583,may,719.853324,1.571478,13.431182,1.10133,yes
56,admin.,divorced,secondary,no,985,no,yes,cellular,18,aug,150,2,-1,0,no
35.073532,management,married,secondary,no,833.634305,yes,no,cellular,10.803918,may,826.145156,2.273722,296.987214,3.644997,yes
53.027592,management,single,tertiary,no,697.680938,no,no,cellular,28.13225,may,199.286989,1.391322,92.688948,1.500576,yes
45,blue-collar,married,primary,no,0,no,no,cellular,26,aug,454,2,-1,0,no
43.232862,technician,married,secondary,no,44.75655,no,no,cellular,25.235333,may,825.573744,2.74472,-1,0,yes
33,admin.,married,secondary,no,353,yes,no,cellular,19,nov,107,2,-1,0,no
35.015355,technician,married,tertiary,no,2671.327567,yes,no,cellular,22.612531,aug,770.144015,1.913165,105.345662,2.673053,yes
36.585688,technician,single,secondary,no,-394.873265,yes,no,cellular,19.850801,may,1216.948779,2.940313,19.693999,0.595973,yes
45.439466,management,married,tertiary,no,2418.582996,yes,no,cellular,26.183449,aug,910.38116,5.758634,1.486081,0.027845,yes
38,technician,married,secondary,no,4030,yes,no,cellular,19,nov,75,2,177,5,no
39,blue-collar,married,primary,no,879,yes,no,unknown,26,may,102,2,-1,0,no
53.936642,management,married,secondary,no,1688.210926,no,no,cellular,19.578528,may,376.024621,1.491821,304.359588,6.695469,yes
37.933591,management,divorced,tertiary,no,1454.746674,no,no,cellular,21.570269,may,826.30167,1,171.578972,1.049839,yes
33.922881,technician,single,secondary,no,-293.821088,yes,no,cellular,16.598057,may,1478.696321,1.40407,-1,0,yes
27,services,married,secondary,no,54,yes,no,cellular,18,may,97,1,370,1,no
37,management,married,tertiary,no,1689,yes,no,unknown,29,may,645,2,-1,0,no
33,technician,single,secondary,no,2085,no,no,cellular,9,feb,501,2,-1,0,yes
41,management,married,secondary,no,0,no,yes,cellular,7,jul,630,3,-1,0,no
34.230336,management,married,secondary,no,2067.94528,no,no,cellular,27.138219,feb,215.980659,1,90.714858,3.689188,yes
70,retired,married,secondary,no,1164,no,no,telephone,14,may,338,3,185,2,no
32.450595,blue-collar,married,secondary,no,538.116242,no,no,cellular,24.887136,may,984.483968,5.882403,-1,0,yes
40,blue-collar,married,primary,no,3658,yes,no,unknown,14,may,977,1,-1,0,no
66.524562,housemaid,married,primary,no,806.506664,no,no,cellular,9.408944,apr,384.884258,1.805406,-1,0,yes
27.129736,management,single,secondary,no,1191.45451,no,no,cellular,25.463219,may,875.370306,2.740308,-1,0,yes
35.087393,technician,married,secondary,no,4506.774923,yes,no,cellular,11.136353,may,849.905212,2.467457,29.27731,0.940217,yes
49.950651,blue-collar,married,secondary,no,2099.595922,no,no,cellular,11.802043,may,471.072382,1.086036,119.713487,1.368731,yes
47.604303,services,married,secondary,no,387.901308,yes,no,cellular,8.442417,feb,2081.898482,2.924348,-1,0,yes
42.248627,services,single,secondary,no,286.53121,yes,no,cellular,17.175181,may,964.80824,2.089295,-1,0,yes
41,technician,married,tertiary,no,177,yes,no,telephone,11,jul,117,2,-1,0,no
40,entrepreneur,married,primary,no,0,yes,no,cellular,11,jul,271,2,-1,0,no
49.02594,management,married,tertiary,no,1233.931759,no,no,cellular,20.920405,may,264.389573,3.038612,-1,0,yes
38,entrepreneur,married,tertiary,no,0,yes,no,cellular,18,nov,185,3,-1,0,no
47.647739,blue-collar,married,secondary,no,153.402199,yes,no,cellular,4.906382,may,520.883029,1,-1,0,yes
27,student,single,secondary,no,8366,no,no,cellular,7,may,458,2,349,1,no
59,housemaid,married,secondary,no,0,no,no,telephone,3,feb,722,1,99,4,no
28,student,single,tertiary,no,1562,no,no,cellular,15,feb,659,4,-1,0,yes
42,technician,married,secondary,no,-1310,yes,yes,unknown,28,may,162,1,-1,0,no
34,technician,married,tertiary,no,691,yes,yes,unknown,2,jun,70,1,-1,0,no
26,student,single,secondary,no,2572,yes,no,cellular,5,may,620,1,-1,0,no
64.433503,management,married,secondary,no,4036.151197,no,no,cellular,12.128215,oct,819.824744,1.81213,209.849774,0.176057,yes
44.022275,management,married,secondary,no,-474.708343,yes,no,cellular,20.54032,may,850.057597,1.575365,5.587087,1.907894,yes
37,blue-collar,single,primary,no,851,yes,no,cellular,15,may,151,1,352,1,no
36.978245,technician,married,tertiary,no,2811.890396,yes,no,cellular,23.745423,aug,827.667522,1.46636,72.841727,0.060029,yes
34,admin.,married,secondary,no,247,no,no,cellular,8,oct,401,2,-1,0,yes
31.21166,blue-collar,single,secondary,no,601.438094,yes,no,cellular,24.347195,may,1459.157574,13.617324,-1,0,yes
69,retired,married,primary,no,279,no,no,telephone,12,aug,26,1,-1,0,no
49,unemployed,divorced,tertiary,no,780,no,no,cellular,8,nov,148,1,871,2,no
56.720583,admin.,married,secondary,no,17.770118,yes,no,cellular,10.087066,oct,227.691832,2.590713,-1,0,yes
37,management,married,tertiary,no,767,no,yes,cellular,2,feb,204,1,-1,0,no
68.47431,retired,married,primary,no,199.740756,no,no,cellular,20.823856,oct,96.862586,1.94188,-1,0,yes
54,entrepreneur,married,tertiary,no,1544,no,yes,cellular,5,feb,85,7,196,3,no
43,management,divorced,tertiary,no,388,yes,no,unknown,8,may,2087,2,-1,0,yes
59.741979,management,married,secondary,no,2186.986384,no,no,cellular,22.316798,may,512.370034,1.248393,11.177666,1.992467,yes
48.438829,admin.,married,secondary,no,2280.942534,no,no,cellular,9.600601,feb,126.655576,3.02305,67.51264,1.508043,yes
30.935211,management,single,secondary,no,1459.692026,no,no,cellular,22.493636,apr,322.585477,1.833521,143.957084,2.009281,yes
42,management,married,secondary,yes,-34,no,no,cellular,5,feb,176,1,-1,0,no
33,blue-collar,married,secondary,no,467,yes,no,unknown,21,may,494,2,-1,0,no
45.904449,blue-collar,married,secondary,no,548.54258,no,no,cellular,14.951578,jul,649.214645,2.014951,-1,0,yes
57,blue-collar,married,secondary,no,14093,no,no,cellular,11,aug,231,5,-1,0,no
34.327732,blue-collar,divorced,secondary,no,-252.429289,yes,no,cellular,17.998045,may,632.95426,1,36.369292,0.025696,yes
40,management,married,tertiary,no,7780,no,no,telephone,4,may,364,1,355,1,no
34.769675,management,married,tertiary,no,0,no,no,cellular,26.315703,sep,279.715063,2.876458,97.243832,4.998027,yes
51,blue-collar,divorced,unknown,no,10287,yes,no,unknown,29,may,117,1,-1,0,no
29,management,married,tertiary,no,877,no,no,cellular,3,feb,166,3,-1,0,no
41,technician,married,secondary,no,1066,no,no,cellular,11,feb,109,3,-1,0,yes
41.646678,management,married,tertiary,no,3.899301,no,no,cellular,22.310401,oct,262.955074,1.619776,179.731584,4.316148,yes
37,admin.,married,tertiary,no,3913,yes,no,cellular,27,apr,124,1,-1,0,yes
37,blue-collar,married,secondary,no,131,yes,no,unknown,9,may,137,2,-1,0,no
45.512048,management,married,tertiary,no,1222.094353,no,no,cellular,15.99432,apr,320.498488,1,186.416033,2.655138,yes
34.478971,management,single,secondary,no,785.122874,no,no,cellular,4.044796,jun,1562.526194,1,216.166178,2.844739,yes
32.110771,management,married,tertiary,no,1330.559178,no,no,cellular,30,apr,296.26786,1,51.102011,2.920272,yes
32,student,single,tertiary,no,0,no,no,cellular,6,aug,101,5,3,6,no
33,blue-collar,married,secondary,no,687,yes,no,cellular,14,may,72,2,370,1,no
34,technician,single,secondary,no,475,yes,no,cellular,29,jul,538,8,-1,0,no
45,technician,divorced,secondary,no,976,yes,no,cellular,17,apr,183,1,338,2,no
31,blue-collar,married,unknown,no,-120,yes,no,cellular,3,feb,100,3,201,2,no
62.983006,management,married,secondary,no,954.997664,no,no,cellular,23.317737,oct,351.743438,1.655874,49.564181,0.169351,yes
32,technician,married,tertiary,no,3939,no,no,cellular,8,aug,209,2,-1,0,no
40,management,married,secondary,no,99,no,no,cellular,9,feb,15,5,-1,0,no
29.032162,services,single,primary,no,178.482342,no,no,cellular,22.357169,oct,112.772854,2.938364,-1,0,yes
49,blue-collar,married,unknown,no,3096,no,no,unknown,16,jun,147,2,-1,0,no
57,blue-collar,married,primary,no,5431,yes,yes,unknown,6,may,383,1,-1,0,no
36.061185,retired,married,secondary,no,541.15213,no,no,cellular,10.692686,may,358.729945,2.508437,12.516439,0.021744,yes
47.926235,blue-collar,divorced,secondary,no,915.021978,no,no,cellular,12.026504,may,994.973183,2.307317,-1,0,yes
53.586186,technician,married,secondary,no,845.968712,no,no,cellular,10.728327,feb,672.5169,1.005603,235.319307,3.131249,yes
29,blue-collar,single,secondary,no,555,yes,no,cellular,15,may,133,4,-1,0,no
56,retired,divorced,secondary,no,212,no,yes,telephone,17,jul,27,1,-1,0,no
37.989152,blue-collar,married,secondary,no,171.350826,no,no,cellular,19.789564,may,435.944769,1,-1,0,yes
33.545211,blue-collar,married,secondary,no,57.433938,yes,no,cellular,18.217949,may,648.93073,1.99924,234.094788,3.380357,yes
34.924679,management,married,secondary,no,1.516502,no,no,cellular,21.938732,apr,100.670661,2.779698,-1,0,yes
51,technician,married,primary,no,1550,no,no,unknown,20,jun,12,5,-1,0,no
54.129736,admin.,married,secondary,no,4709.459056,no,no,cellular,7.641881,mar,255.082634,1,-1,2.774715,yes
46,technician,single,secondary,no,834,yes,no,cellular,11,jul,196,2,-1,0,no
46,technician,married,secondary,no,966,yes,yes,cellular,19,aug,40,2,-1,0,no
36,technician,single,secondary,no,9149,yes,no,cellular,13,aug,141,3,-1,0,no
34.928767,blue-collar,married,secondary,no,-3.292958,no,no,cellular,19.83581,aug,589.213139,2.345706,-1,0,yes
26,admin.,single,secondary,no,609,no,no,telephone,28,jan,112,1,-1,0,no
44.818371,blue-collar,married,secondary,no,936.9661,no,no,cellular,29.949778,jun,959.66727,1,-1,0,yes
39,management,divorced,tertiary,no,355,yes,no,cellular,25,aug,313,5,-1,0,no
31,services,single,secondary,no,2070,no,no,cellular,29,aug,319,2,-1,0,no
32,services,single,secondary,no,133,no,no,cellular,15,apr,171,1,-1,0,yes
33,management,single,tertiary,no,1998,no,no,cellular,19,nov,570,1,-1,0,no
58,management,married,tertiary,no,172,no,no,cellular,19,aug,145,7,-1,0,no
32,blue-collar,married,secondary,no,1148,yes,no,cellular,20,apr,121,1,-1,0,no
46.778546,management,married,secondary,no,633.706553,yes,no,cellular,22.285712,sep,327.219031,2.33182,414.89595,1.343452,yes
32,management,married,tertiary,no,2349,no,no,cellular,14,aug,134,5,-1,0,no
49.003978,management,married,secondary,no,4905.306871,no,no,cellular,5.080497,mar,296.120569,1.808106,41.865292,0.431787,yes
36.848376,technician,single,secondary,no,-131.758891,yes,no,cellular,14.664233,may,1119.137776,4.176591,13.201171,0.009763,yes
48.453032,services,married,secondary,no,473.627607,no,no,cellular,23.381101,apr,524.856226,1.214371,-1,0,yes
33.604464,management,married,tertiary,no,936.287405,no,no,cellular,17.165871,oct,254.088692,1.776925,93.052479,0.970646,yes
44,admin.,divorced,secondary,no,432,no,no,cellular,9,feb,132,3,-1,0,no
31.762314,blue-collar,single,secondary,no,472.533747,no,no,cellular,16.173693,jul,649.470807,2.082511,-1,0,yes
59.294756,management,married,secondary,no,966.419759,no,no,cellular,25.41274,oct,346.030959,1.616082,75.833053,0.301732,yes
32.910062,technician,married,secondary,no,162.492843,no,no,cellular,19.856829,mar,351.925582,2.164351,-1,0,yes
61.145856,management,married,secondary,no,1856.529083,no,no,cellular,5.768844,jun,220.547922,2.812733,-1,0,yes
38,services,married,secondary,no,0,no,yes,cellular,16,jul,1473,6,-1,0,no
44,management,married,secondary,no,438,yes,no,telephone,8,may,37,3,303,1,no
47.690666,management,married,secondary,no,2912.869337,no,no,cellular,6,feb,283.86758,1.456581,-1,0,yes
39.163646,blue-collar,married,secondary,no,2144.133431,yes,no,cellular,16.563128,may,711.92678,2.345391,-1,0,yes
24,services,married,tertiary,no,0,yes,no,unknown,27,may,299,1,-1,0,no
43,blue-collar,married,primary,no,7343,yes,no,unknown,2,jun,217,4,-1,0,no
60,management,married,primary,no,252,yes,yes,cellular,13,apr,123,2,147,3,no
49.03843,blue-collar,single,primary,no,2159.810225,yes,no,cellular,7.841426,may,1511.326325,1.890233,237.528335,1.856808,yes
33.662925,management,single,secondary,no,203.524967,no,no,cellular,7.916857,mar,331.867805,2.34513,-1,0,yes
34.936847,retired,married,primary,no,680.911209,no,no,cellular,14.631656,may,351.362989,1.359626,-1,0,yes
32.577756,management,married,secondary,no,1.413163,no,no,cellular,18.368263,apr,100.200832,1.851597,-1,0,yes
32.763641,technician,single,secondary,no,2.218369,yes,no,cellular,20.09842,may,1009.852623,5.54463,-1,0,yes
37,management,married,tertiary,no,4089,yes,no,cellular,2,feb,289,2,174,4,yes
52.280574,management,married,tertiary,no,5839.067436,no,no,cellular,16.440535,feb,965.453567,2.044368,-1,0,yes
58,management,married,primary,no,76,yes,no,telephone,18,may,54,4,-1,0,no
55,retired,married,secondary,no,2749,yes,yes,unknown,29,may,58,2,-1,0,no
55.949652,management,married,secondary,no,1658.944713,no,no,cellular,17.822416,apr,357.084306,3.053732,354.957183,2.924145,yes
32.108987,technician,single,secondary,no,8.070586,no,no,cellular,20.721678,may,1013.633954,4.518723,-1,0,yes
48,management,single,secondary,no,290,yes,no,cellular,21,jul,257,2,-1,0,no
43.602359,technician,married,secondary,no,330.822609,no,no,cellular,20.941549,oct,413.333329,1.153276,184.116271,1.305004,yes
47,blue-collar,married,secondary,yes,-614,yes,no,unknown,26,may,118,2,-1,0,no
35,technician,single,tertiary,no,7546,yes,no,cellular,28,dec,137,1,122,3,no
38,management,single,tertiary,no,0,yes,no,cellular,17,nov,213,2,-1,0,no
34,admin.,married,secondary,no,1499,yes,no,cellular,13,apr,186,1,327,2,no
25,services,single,secondary,no,402,no,yes,cellular,7,jul,264,1,-1,0,no
38.109799,management,married,secondary,no,24.473167,no,no,cellular,11.623462,may,578.89442,1.74978,251.494321,1.812884,yes
58,management,married,tertiary,no,299,no,no,cellular,16,jul,120,4,-1,0,no
52.980485,admin.,married,secondary,no,3920.813829,no,no,cellular,20.327297,apr,265.901085,2.043807,13.414271,0.482361,yes
27.396444,management,married,secondary,no,803.577576,yes,no,cellular,14.978037,may,570.933881,1.461829,-1,0,yes
35.118277,management,married,secondary,no,0.761137,yes,no,cellular,21.817149,apr,102.435223,3.522018,-1,0,yes
49.939979,management,married,tertiary,no,1216.588582,no,no,cellular,20.986401,may,257.90966,3.763109,-1,0,yes
74.094053,retired,married,secondary,no,625.408541,no,no,cellular,13.652838,may,352.631685,3,33.736155,0.068872,yes
57.092687,services,single,secondary,no,390.658059,no,no,cellular,18.372506,may,1029.199801,2.843781,-1,0,yes
44,blue-collar,married,secondary,no,788,yes,no,cellular,17,apr,392,1,-1,0,no
50,blue-collar,married,secondary,no,606,yes,no,unknown,14,may,673,2,-1,0,no
48,technician,married,secondary,no,1526,no,no,cellular,6,aug,273,2,-1,0,no
26,technician,single,secondary,no,2610,yes,yes,unknown,2,jun,626,1,-1,0,no
61.020847,retired,married,secondary,no,8353.737851,no,no,cellular,9.471655,jun,257.923606,1.007687,234.697996,0.874586,yes
42,unemployed,divorced,secondary,no,759,no,no,cellular,28,jan,97,1,169,3,no
31,services,married,secondary,no,428,yes,no,unknown,21,may,272,1,-1,0,no
49.640503,management,married,primary,no,3416.787514,no,no,cellular,19.075363,nov,243.091371,1.07927,-1,0,yes
32,services,single,secondary,no,0,no,yes,cellular,11,jul,333,2,-1,0,no
34,management,married,secondary,no,-294,yes,no,unknown,27,may,532,2,-1,0,no
51.542908,management,married,primary,no,3449.907475,no,no,cellular,27.957828,nov,110.734301,1,-1,0,yes
48.452495,services,married,secondary,no,473.630364,no,no,cellular,27.228504,apr,514.576268,1.899579,-1,0,yes
55.046812,management,married,secondary,no,-1000.29254,yes,no,cellular,16.605011,jul,429.091199,1.945603,-1,0,yes
41.032378,admin.,married,secondary,no,782.785471,no,no,cellular,7.451031,may,604.35847,1,290.438954,2.962426,yes
55,self-employed,married,secondary,no,2678,no,yes,cellular,18,aug,151,12,-1,0,no
55,admin.,married,secondary,no,1102,yes,no,unknown,15,may,126,2,-1,0,no
32.110091,technician,single,secondary,no,8.34178,no,no,cellular,22.995748,may,1037.123437,4.46314,-1,0,yes
32,management,married,tertiary,no,138,no,no,cellular,20,aug,94,4,-1,0,no
33,blue-collar,married,secondary,no,26,yes,no,cellular,17,apr,342,3,332,1,no
36,services,married,secondary,no,3064,yes,no,telephone,26,aug,240,3,107,4,no
43.380559,technician,married,secondary,no,4476.719349,yes,no,cellular,10.103622,may,976.404945,1.960046,124.994177,6.230684,yes
29.553119,blue-collar,single,secondary,no,455.461866,no,no,cellular,4.332949,jul,701.919365,1,-1,0,yes
52.896341,retired,married,secondary,no,8651.943339,no,no,cellular,10.823203,jun,439.990638,1.330636,-1,0,yes
57,entrepreneur,divorced,secondary,yes,25,yes,no,cellular,11,may,652,1,370,4,no
47,housemaid,married,primary,no,0,no,no,cellular,10,aug,1225,2,-1,0,no
40.149547,technician,single,secondary,no,1585.026489,no,no,cellular,20.315949,may,820.709575,1,110.375485,0.945585,yes
36,self-employed,married,tertiary,no,16430,yes,no,unknown,6,jun,197,3,-1,0,no
46.120291,management,married,secondary,no,3873.892168,no,no,cellular,7.487474,oct,731.71361,1,329.545669,2.907329,yes
45,blue-collar,divorced,primary,no,844,no,no,unknown,5,jun,1018,3,-1,0,yes
26.643918,unemployed,single,tertiary,no,405.921433,no,no,cellular,2.226226,apr,360.036448,1.461771,-1,0,yes
37.930735,technician,married,secondary,no,4504.927453,yes,no,cellular,9.521987,may,826.533804,2.713785,54.31002,3.882732,yes
53,technician,married,tertiary,no,3177,no,no,cellular,8,aug,92,2,-1,0,no
41.796758,blue-collar,married,secondary,no,40.452338,no,no,cellular,20.030591,aug,555.35017,1.883148,-0.972998,0.106548,yes
64.325905,management,married,tertiary,no,215.944956,no,no,cellular,13.68319,apr,560.834177,1,-1,0,yes
33.657341,management,single,tertiary,no,696.736523,yes,no,cellular,5.627686,may,588.11635,2.491676,-1,0,yes
32,services,married,tertiary,no,4908,no,yes,cellular,13,may,491,2,-1,0,no
35.048314,management,married,tertiary,no,725.448211,no,no,cellular,18.441395,may,251.476136,2.143504,14.295699,0.111939,yes
36,services,single,secondary,no,342,yes,no,unknown,7,may,142,1,-1,0,no
59.256935,management,married,tertiary,no,9744.560717,no,no,cellular,17.528303,jun,179.540081,1.997551,16.800171,0.122531,yes
37.228529,management,married,tertiary,no,0,no,no,cellular,15.862348,oct,267.341043,2.361982,174.554245,3,yes
66,retired,married,secondary,no,4785,no,no,cellular,13,aug,72,3,-1,0,no
27,blue-collar,single,secondary,no,23,no,no,cellular,26,feb,590,2,-1,0,no
46.611209,management,married,secondary,no,571.428674,yes,no,cellular,8.257287,sep,392.73785,2,369.678127,1.170252,yes
33.467015,technician,married,secondary,no,-236.296762,yes,no,cellular,16.77933,may,1474.692619,2.056613,-1,0,yes
25,admin.,single,tertiary,no,760,yes,no,cellular,27,may,223,3,89,2,yes
45.127142,management,married,tertiary,no,618.904957,no,no,cellular,20.022086,may,302.061473,2.970905,141.312653,3.427659,yes
35,self-employed,single,tertiary,no,44,no,no,cellular,7,sep,310,2,96,2,no
79,retired,married,secondary,no,4738,no,no,telephone,9,jul,151,5,-1,0,no
40.185792,blue-collar,married,secondary,no,506.402786,no,no,cellular,14.709878,jul,670.37748,1.347069,-1,0,yes
29,technician,single,secondary,no,534,yes,no,cellular,18,may,382,1,-1,0,no
39,blue-collar,married,secondary,no,1439,yes,no,telephone,28,jul,73,6,-1,0,no
52.563777,technician,single,secondary,no,-312.330923,yes,no,cellular,15.763997,may,1479.402818,1.304832,-1,0,yes
38.439208,management,married,tertiary,no,3339.554399,no,no,cellular,13.52763,nov,409.671639,1.154647,100.042896,2.848417,yes
43.640636,management,married,primary,no,3353.371993,no,no,cellular,25.224875,jun,161.279604,1,57.248298,0.790224,yes
46,management,married,tertiary,no,1375,yes,no,cellular,17,nov,308,3,-1,0,no
38.231991,management,married,secondary,no,628.558472,yes,no,cellular,11.902903,sep,330.413259,2,400.482387,1.137515,yes
60,technician,single,tertiary,no,2934,no,no,cellular,8,aug,233,2,-1,0,no
32,management,single,tertiary,no,347,yes,no,cellular,18,may,213,1,264,6,no
50.463013,retired,single,tertiary,no,694.844568,no,no,cellular,18.705314,may,210.258094,2.563909,33.092259,1.619368,yes
35.148235,admin.,married,secondary,no,91.462793,yes,no,cellular,19.487398,oct,241.926808,1.686323,431.625415,1.141904,yes
39.854358,management,married,tertiary,no,325.867175,no,no,cellular,7.538651,may,785.940252,1.071058,-1,0,yes
28.653585,management,married,secondary,no,501.984801,no,no,cellular,29.832714,apr,260.327692,1,-1,0,yes
53.758998,technician,married,secondary,no,7042.92487,no,no,cellular,13.81259,feb,475.955173,2.259545,47.532463,1.535219,yes
36.65439,management,married,secondary,no,2823.15806,no,no,cellular,6,feb,345.01655,1.546416,-1,0,yes
33.134082,unemployed,married,secondary,no,2078.047239,no,no,cellular,24.526538,feb,214.72537,1,85.878181,2.884989,yes
31,management,married,tertiary,no,395,yes,no,cellular,9,feb,155,3,-1,0,no
36,management,married,tertiary,no,9324,yes,no,cellular,30,mar,138,8,-1,0,no
45,admin.,married,secondary,no,72,yes,yes,cellular,15,may,262,2,352,2,no
59,retired,married,primary,no,1427,no,no,unknown,18,jun,140,2,-1,0,no
53,blue-collar,married,secondary,no,0,no,no,telephone,31,jul,36,4,-1,0,no
39.578855,admin.,married,secondary,no,3596.786665,no,no,cellular,17.816871,nov,261.843774,1.050758,141.245108,0.54866,yes
28,admin.,married,secondary,no,12,yes,no,cellular,30,jan,73,3,256,3,no
27,services,single,secondary,no,266,no,yes,cellular,7,jul,232,1,-1,0,no
27,management,single,tertiary,no,758.40044,yes,no,cellular,16.241286,apr,572.30883,2.292793,-1,0,yes
28,technician,single,secondary,no,227,no,no,cellular,30,apr,278,1,-1,0,yes
55,management,divorced,unknown,no,2,yes,no,unknown,19,may,95,1,-1,0,no
38,self-employed,divorced,tertiary,no,1513,no,no,cellular,7,may,330,1,342,1,no
49,management,married,tertiary,no,852,yes,no,cellular,20,nov,408,1,-1,0,no
47,blue-collar,married,secondary,no,5306,yes,no,unknown,15,may,322,1,-1,0,no
32,entrepreneur,married,unknown,no,73,yes,no,cellular,21,nov,158,1,135,1,no
39,management,married,tertiary,no,763,yes,no,cellular,11,may,877,7,300,2,yes
41,blue-collar,single,secondary,no,75,yes,no,unknown,1,jul,479,9,-1,0,yes
32,management,single,secondary,no,249,yes,no,unknown,2,jun,258,1,-1,0,no
29,self-employed,married,tertiary,no,242,yes,no,cellular,18,jul,73,4,-1,0,no
